State,data_monthid,category,Million_Vehicle_Miles,area,monthid
colorado,200612,Urban_Arterial_200511,1915,urban,200511
hawaii,200612,Urban_Arterial_200511,463,urban,200511
idaho,200612,Urban_Arterial_200511,365,urban,200511
montana,200612,Urban_Arterial_200511,142,urban,200511
nevada,200612,Urban_Arterial_200511,937,urban,200511
new mexico,200612,Urban_Arterial_200511,617,urban,200511
oregon,200612,Urban_Arterial_200511,1192,urban,200511
utah,200612,Urban_Arterial_200511,1012,urban,200511
washington,200612,Urban_Arterial_200511,2434,urban,200511
wyoming,200612,Urban_Arterial_200511,103,urban,200511
connecticut,200612,All_Arterial_200511,2617,all,200511
maine,200612,All_Arterial_200511,1154,all,200511
massachusetts,200612,All_Arterial_200511,4540,all,200511
new hampshire,200612,All_Arterial_200511,1031,all,200511
new jersey,200612,All_Arterial_200511,6393,all,200511
new york,200612,All_Arterial_200511,10776,all,200511
pennsylvania,200612,All_Arterial_200511,8564,all,200511
rhode island,200612,All_Arterial_200511,654,all,200511
vermont,200612,All_Arterial_200511,539,all,200511
delaware,200612,All_Arterial_200511,751,all,200511
district of columbia,200612,All_Arterial_200511,304,all,200511
florida,200612,All_Arterial_200511,16019,all,200511
georgia,200612,All_Arterial_200511,8838,all,200511
maryland,200612,All_Arterial_200511,4625,all,200511
north carolina,200612,All_Arterial_200511,8144,all,200511
south carolina,200612,All_Arterial_200511,3820,all,200511
virginia,200612,All_Arterial_200511,6649,all,200511
west virginia,200612,All_Arterial_200511,1743,all,200511
illinois,200612,All_Arterial_200511,8588,all,200511
indiana,200612,All_Arterial_200511,5646,all,200511
iowa,200612,All_Arterial_200511,2502,all,200511
kansas,200612,All_Arterial_200511,2449,all,200511
michigan,200612,All_Arterial_200511,7885,all,200511
minnesota,200612,All_Arterial_200511,4564,all,200511
missouri,200612,All_Arterial_200511,5463,all,200511
nebraska,200612,All_Arterial_200511,1494,all,200511
north dakota,200612,All_Arterial_200511,555,all,200511
ohio,200612,All_Arterial_200511,9069,all,200511
south dakota,200612,All_Arterial_200511,608,all,200511
wisconsin,200612,All_Arterial_200511,4575,all,200511
alabama,200612,All_Arterial_200511,4773,all,200511
arkansas,200612,All_Arterial_200511,2535,all,200511
kentucky,200612,All_Arterial_200511,3868,all,200511
louisiana,200612,All_Arterial_200511,3933,all,200511
mississippi,200612,All_Arterial_200511,3698,all,200511
oklahoma,200612,All_Arterial_200511,3808,all,200511
tennessee,200612,All_Arterial_200511,5406,all,200511
texas,200612,All_Arterial_200511,19371,all,200511
alaska,200612,All_Arterial_200511,352,all,200511
arizona,200612,All_Arterial_200511,4892,all,200511
california,200612,All_Arterial_200511,30746,all,200511
colorado,200612,All_Arterial_200511,3456,all,200511
hawaii,200612,All_Arterial_200511,899,all,200511
idaho,200612,All_Arterial_200511,1176,all,200511
montana,200612,All_Arterial_200511,854,all,200511
nevada,200612,All_Arterial_200511,1691,all,200511
new mexico,200612,All_Arterial_200511,1834,all,200511
oregon,200612,All_Arterial_200511,2766,all,200511
utah,200612,All_Arterial_200511,2012,all,200511
washington,200612,All_Arterial_200511,4247,all,200511
wyoming,200612,All_Arterial_200511,672,all,200511
connecticut,201212,Rural_Arterial_201111,152,rural,201111
maine,201212,Rural_Arterial_201111,447,rural,201111
massachusetts,201212,Rural_Arterial_201111,208,rural,201111
new hampshire,201212,Rural_Arterial_201111,355,rural,201111
new jersey,201212,Rural_Arterial_201111,317,rural,201111
new york,201212,Rural_Arterial_201111,1108,rural,201111
pennsylvania,201212,Rural_Arterial_201111,1951,rural,201111
rhode island,201212,Rural_Arterial_201111,50,rural,201111
vermont,201212,Rural_Arterial_201111,221,rural,201111
delaware,201212,Rural_Arterial_201111,105,rural,201111
district of columbia,201212,Rural_Arterial_201111,0,rural,201111
florida,201212,Rural_Arterial_201111,1897,rural,201111
georgia,201212,Rural_Arterial_201111,1756,rural,201111
maryland,201212,Rural_Arterial_201111,766,rural,201111
north carolina,201212,Rural_Arterial_201111,1490,rural,201111
south carolina,201212,Rural_Arterial_201111,1247,rural,201111
virginia,201212,Rural_Arterial_201111,1767,rural,201111
west virginia,201212,Rural_Arterial_201111,666,rural,201111
illinois,201212,Rural_Arterial_201111,1245,rural,201111
indiana,201212,Rural_Arterial_201111,1177,rural,201111
iowa,201212,Rural_Arterial_201111,1047,rural,201111
kansas,201212,Rural_Arterial_201111,788,rural,201111
michigan,201212,Rural_Arterial_201111,1543,rural,201111
minnesota,201212,Rural_Arterial_201111,1335,rural,201111
missouri,201212,Rural_Arterial_201111,1484,rural,201111
nebraska,201212,Rural_Arterial_201111,683,rural,201111
north dakota,201212,Rural_Arterial_201111,335,rural,201111
ohio,201212,Rural_Arterial_201111,1631,rural,201111
south dakota,201212,Rural_Arterial_201111,355,rural,201111
wisconsin,201212,Rural_Arterial_201111,1590,rural,201111
alabama,201212,Rural_Arterial_201111,1228,rural,201111
arkansas,201212,Rural_Arterial_201111,928,rural,201111
kentucky,201212,Rural_Arterial_201111,1383,rural,201111
louisiana,201212,Rural_Arterial_201111,872,rural,201111
mississippi,201212,Rural_Arterial_201111,1003,rural,201111
oklahoma,201212,Rural_Arterial_201111,1082,rural,201111
tennessee,201212,Rural_Arterial_201111,1361,rural,201111
texas,201212,Rural_Arterial_201111,3943,rural,201111
alaska,201212,Rural_Arterial_201111,81,rural,201111
arizona,201212,Rural_Arterial_201111,988,rural,201111
california,201212,Rural_Arterial_201111,3595,rural,201111
colorado,201212,Rural_Arterial_201111,861,rural,201111
hawaii,201212,Rural_Arterial_201111,87,rural,201111
idaho,201212,Rural_Arterial_201111,395,rural,201111
montana,201212,Rural_Arterial_201111,465,rural,201111
nevada,201212,Rural_Arterial_201111,290,rural,201111
new mexico,201212,Rural_Arterial_201111,713,rural,201111
oregon,201212,Rural_Arterial_201111,796,rural,201111
utah,201212,Rural_Arterial_201111,415,rural,201111
washington,201212,Rural_Arterial_201111,807,rural,201111
wyoming,201212,Rural_Arterial_201111,379,rural,201111
connecticut,201212,Urban_Arterial_201111,1883,urban,201111
maine,201212,Urban_Arterial_201111,214,urban,201111
massachusetts,201212,Urban_Arterial_201111,3256,urban,201111
new hampshire,201212,Urban_Arterial_201111,330,urban,201111
new jersey,201212,Urban_Arterial_201111,4630,urban,201111
new york,201212,Urban_Arterial_201111,5696,urban,201111
pennsylvania,201212,Urban_Arterial_201111,3983,urban,201111
rhode island,201212,Urban_Arterial_201111,433,urban,201111
vermont,201212,Urban_Arterial_201111,97,urban,201111
delaware,201212,Urban_Arterial_201111,354,urban,201111
district of columbia,201212,Urban_Arterial_201111,204,urban,201111
florida,201212,Urban_Arterial_201111,8308,urban,201111
georgia,201212,Urban_Arterial_201111,3745,urban,201111
maryland,201212,Urban_Arterial_201111,2923,urban,201111
north carolina,201212,Urban_Arterial_201111,3557,urban,201111
south carolina,201212,Urban_Arterial_201111,1511,urban,201111
virginia,201212,Urban_Arterial_201111,3400,urban,201111
west virginia,201212,Urban_Arterial_201111,743,urban,201111
illinois,201212,Urban_Arterial_201111,4731,urban,201111
indiana,201212,Urban_Arterial_201111,2350,urban,201111
iowa,201212,Urban_Arterial_201111,722,urban,201111
kansas,201212,Urban_Arterial_201111,1001,urban,201111
michigan,201212,Urban_Arterial_201111,4132,urban,201111
minnesota,201212,Urban_Arterial_201111,2106,urban,201111
missouri,201212,Urban_Arterial_201111,2183,urban,201111
nebraska,201212,Urban_Arterial_201111,545,urban,201111
north dakota,201212,Urban_Arterial_201111,145,urban,201111
ohio,201212,Urban_Arterial_201111,4550,urban,201111
south dakota,201212,Urban_Arterial_201111,159,urban,201111
wisconsin,201212,Urban_Arterial_201111,1750,urban,201111
alabama,201212,Urban_Arterial_201111,1678,urban,201111
arkansas,201212,Urban_Arterial_201111,885,urban,201111
kentucky,201212,Urban_Arterial_201111,1357,urban,201111
louisiana,201212,Urban_Arterial_201111,1743,urban,201111
mississippi,201212,Urban_Arterial_201111,885,urban,201111
oklahoma,201212,Urban_Arterial_201111,1561,urban,201111
tennessee,201212,Urban_Arterial_201111,2563,urban,201111
texas,201212,Urban_Arterial_201111,11187,urban,201111
alaska,201212,Urban_Arterial_201111,137,urban,201111
arizona,201212,Urban_Arterial_201111,2532,urban,201111
california,201212,Urban_Arterial_201111,20523,urban,201111
colorado,201212,Urban_Arterial_201111,1833,urban,201111
hawaii,201212,Urban_Arterial_201111,408,urban,201111
idaho,201212,Urban_Arterial_201111,400,urban,201111
montana,201212,Urban_Arterial_201111,140,urban,201111
nevada,201212,Urban_Arterial_201111,1046,urban,201111
new mexico,201212,Urban_Arterial_201111,609,urban,201111
oregon,201212,Urban_Arterial_201111,1109,urban,201111
utah,201212,Urban_Arterial_201111,1030,urban,201111
washington,201212,Urban_Arterial_201111,2391,urban,201111
wyoming,201212,Urban_Arterial_201111,123,urban,201111
connecticut,201212,All_Arterial_201111,2620,all,201111
maine,201212,All_Arterial_201111,1119,all,201111
massachusetts,201212,All_Arterial_201111,4381,all,201111
new hampshire,201212,All_Arterial_201111,979,all,201111
new jersey,201212,All_Arterial_201111,6268,all,201111
new york,201212,All_Arterial_201111,10097,all,201111
pennsylvania,201212,All_Arterial_201111,8091,all,201111
rhode island,201212,All_Arterial_201111,590,all,201111
vermont,201212,All_Arterial_201111,508,all,201111
delaware,201212,All_Arterial_201111,676,all,201111
district of columbia,201212,All_Arterial_201111,287,all,201111
florida,201212,All_Arterial_201111,15570,all,201111
georgia,201212,All_Arterial_201111,8385,all,201111
maryland,201212,All_Arterial_201111,4621,all,201111
north carolina,201212,All_Arterial_201111,8095,all,201111
south carolina,201212,All_Arterial_201111,3791,all,201111
virginia,201212,All_Arterial_201111,6683,all,201111
west virginia,201212,All_Arterial_201111,1952,all,201111
illinois,201212,All_Arterial_201111,8002,all,201111
indiana,201212,All_Arterial_201111,5987,all,201111
iowa,201212,All_Arterial_201111,2471,all,201111
kansas,201212,All_Arterial_201111,2388,all,201111
michigan,201212,All_Arterial_201111,7334,all,201111
minnesota,201212,All_Arterial_201111,4742,all,201111
missouri,201212,All_Arterial_201111,5428,all,201111
nebraska,201212,All_Arterial_201111,1586,all,201111
north dakota,201212,All_Arterial_201111,660,all,201111
ohio,201212,All_Arterial_201111,9319,all,201111
south dakota,201212,All_Arterial_201111,654,all,201111
wisconsin,201212,All_Arterial_201111,4544,all,201111
alabama,201212,All_Arterial_201111,4836,all,201111
arkansas,201212,All_Arterial_201111,2493,all,201111
kentucky,201212,All_Arterial_201111,3930,all,201111
louisiana,201212,All_Arterial_201111,3577,all,201111
mississippi,201212,All_Arterial_201111,3070,all,201111
oklahoma,201212,All_Arterial_201111,3904,all,201111
tennessee,201212,All_Arterial_201111,5293,all,201111
texas,201212,All_Arterial_201111,19005,all,201111
alaska,201212,All_Arterial_201111,336,all,201111
arizona,201212,All_Arterial_201111,4589,all,201111
california,201212,All_Arterial_201111,28646,all,201111
colorado,201212,All_Arterial_201111,3397,all,201111
hawaii,201212,All_Arterial_201111,800,all,201111
idaho,201212,All_Arterial_201111,1203,all,201111
montana,201212,All_Arterial_201111,874,all,201111
nevada,201212,All_Arterial_201111,1719,all,201111
new mexico,201212,All_Arterial_201111,1910,all,201111
oregon,201212,All_Arterial_201111,2500,all,201111
utah,201212,All_Arterial_201111,2052,all,201111
washington,201212,All_Arterial_201111,4184,all,201111
wyoming,201212,All_Arterial_201111,745,all,201111
connecticut,201402,Rural_Arterial_201301,146,rural,201301
maine,201402,Rural_Arterial_201301,428,rural,201301
massachusetts,201402,Rural_Arterial_201301,180,rural,201301
new hampshire,201402,Rural_Arterial_201301,251,rural,201301
new jersey,201402,Rural_Arterial_201301,285,rural,201301
new york,201402,Rural_Arterial_201301,985,rural,201301
pennsylvania,201402,Rural_Arterial_201301,1586,rural,201301
rhode island,201402,Rural_Arterial_201301,29,rural,201301
vermont,201402,Rural_Arterial_201301,224,rural,201301
delaware,201402,Rural_Arterial_201301,102,rural,201301
district of columbia,201402,Rural_Arterial_201301,0,rural,201301
florida,201402,Rural_Arterial_201301,1948,rural,201301
georgia,201402,Rural_Arterial_201301,1822,rural,201301
maryland,201402,Rural_Arterial_201301,620,rural,201301
north carolina,201402,Rural_Arterial_201301,1487,rural,201301
south carolina,201402,Rural_Arterial_201301,1210,rural,201301
virginia,201402,Rural_Arterial_201301,1498,rural,201301
west virginia,201402,Rural_Arterial_201301,458,rural,201301
illinois,201402,Rural_Arterial_201301,1153,rural,201301
indiana,201402,Rural_Arterial_201301,1300,rural,201301
iowa,201402,Rural_Arterial_201301,936,rural,201301
kansas,201402,Rural_Arterial_201301,731,rural,201301
michigan,201402,Rural_Arterial_201301,1387,rural,201301
minnesota,201402,Rural_Arterial_201301,1145,rural,201301
missouri,201402,Rural_Arterial_201301,1102,rural,201301
nebraska,201402,Rural_Arterial_201301,559,rural,201301
north dakota,201402,Rural_Arterial_201301,340,rural,201301
ohio,201402,Rural_Arterial_201301,1493,rural,201301
south dakota,201402,Rural_Arterial_201301,306,rural,201301
wisconsin,201402,Rural_Arterial_201301,1273,rural,201301
alabama,201402,Rural_Arterial_201301,1236,rural,201301
arkansas,201402,Rural_Arterial_201301,862,rural,201301
kentucky,201402,Rural_Arterial_201301,1279,rural,201301
louisiana,201402,Rural_Arterial_201301,856,rural,201301
mississippi,201402,Rural_Arterial_201301,969,rural,201301
oklahoma,201402,Rural_Arterial_201301,941,rural,201301
tennessee,201402,Rural_Arterial_201301,1519,rural,201301
texas,201402,Rural_Arterial_201301,4008,rural,201301
alaska,201402,Rural_Arterial_201301,80,rural,201301
arizona,201402,Rural_Arterial_201301,980,rural,201301
california,201402,Rural_Arterial_201301,2779,rural,201301
colorado,201402,Rural_Arterial_201301,810,rural,201301
hawaii,201402,Rural_Arterial_201301,87,rural,201301
idaho,201402,Rural_Arterial_201301,345,rural,201301
montana,201402,Rural_Arterial_201301,351,rural,201301
nevada,201402,Rural_Arterial_201301,262,rural,201301
new mexico,201402,Rural_Arterial_201301,693,rural,201301
oregon,201402,Rural_Arterial_201301,683,rural,201301
utah,201402,Rural_Arterial_201301,385,rural,201301
washington,201402,Rural_Arterial_201301,665,rural,201301
wyoming,201402,Rural_Arterial_201301,300,rural,201301
connecticut,201402,Urban_Arterial_201301,1730,urban,201301
maine,201402,Urban_Arterial_201301,208,urban,201301
massachusetts,201402,Urban_Arterial_201301,3391,urban,201301
new hampshire,201402,Urban_Arterial_201301,448,urban,201301
new jersey,201402,Urban_Arterial_201301,3645,urban,201301
new york,201402,Urban_Arterial_201301,5591,urban,201301
pennsylvania,201402,Urban_Arterial_201301,3633,urban,201301
rhode island,201402,Urban_Arterial_201301,342,urban,201301
vermont,201402,Urban_Arterial_201301,99,urban,201301
delaware,201402,Urban_Arterial_201301,338,urban,201301
district of columbia,201402,Urban_Arterial_201301,212,urban,201301
florida,201402,Urban_Arterial_201301,8869,urban,201301
georgia,201402,Urban_Arterial_201301,3842,urban,201301
maryland,201402,Urban_Arterial_201301,2751,urban,201301
north carolina,201402,Urban_Arterial_201301,3554,urban,201301
south carolina,201402,Urban_Arterial_201301,1611,urban,201301
virginia,201402,Urban_Arterial_201301,3169,urban,201301
west virginia,201402,Urban_Arterial_201301,528,urban,201301
illinois,201402,Urban_Arterial_201301,4362,urban,201301
indiana,201402,Urban_Arterial_201301,2629,urban,201301
iowa,201402,Urban_Arterial_201301,719,urban,201301
kansas,201402,Urban_Arterial_201301,952,urban,201301
michigan,201402,Urban_Arterial_201301,4844,urban,201301
minnesota,201402,Urban_Arterial_201301,1940,urban,201301
missouri,201402,Urban_Arterial_201301,2436,urban,201301
